Model,Accuracy,F1,AUC,Fold,Scenario
KNN,0.7037037037037037,0.6666666666666666,0.760989010989011,13,D_Augment_1.0
KNN,0.6296296296296297,0.6153846153846154,0.7829670329670331,13,D_Augment_2.0
KNN,0.7037037037037037,0.6923076923076923,0.7857142857142858,13,D_Augment_4.0
LR,0.7407407407407407,0.7407407407407407,0.8076923076923077,13,A_Baseline
LR,0.6666666666666666,0.6896551724137931,0.6978021978021978,13,B_Fidelity
LR,0.5925925925925926,0.42105263157894735,0.6648351648351649,13,C_Scale
LR,0.7407407407407407,0.72,0.7857142857142857,13,D_Augment_0.5
LR,0.7407407407407407,0.7407407407407407,0.7802197802197802,13,D_Augment_1.0
LR,0.7407407407407407,0.72,0.7857142857142857,13,D_Augment_2.0
LR,0.7037037037037037,0.6923076923076923,0.7637362637362637,13,D_Augment_4.0
RF,0.7777777777777778,0.75,0.8944444444444444,14,A_Baseline
RF,0.48148148148148145,0.5,0.5583333333333333,14,B_Fidelity
RF,0.25925925925925924,0.16666666666666666,0.12777777777777777,14,C_Scale
RF,0.7777777777777778,0.75,0.8666666666666667,14,D_Augment_0.5
RF,0.7037037037037037,0.6363636363636364,0.7611111111111111,14,D_Augment_1.0
RF,0.8148148148148148,0.7619047619047619,0.9055555555555556,14,D_Augment_2.0
RF,0.8148148148148148,0.782608695652174,0.8083333333333333,14,D_Augment_4.0
XGB,0.7037037037037037,0.6666666666666666,0.8055555555555556,14,A_Baseline
XGB,0.5925925925925926,0.5217391304347826,0.5416666666666666,14,B_Fidelity
XGB,0.2962962962962963,0.0,0.18888888888888888,14,C_Scale
XGB,0.8148148148148148,0.8148148148148148,0.9111111111111111,14,D_Augment_0.5
XGB,0.5925925925925926,0.5217391304347826,0.7222222222222222,14,D_Augment_1.0
XGB,0.7407407407407407,0.7407407407407407,0.7388888888888889,14,D_Augment_2.0
XGB,0.7037037037037037,0.5555555555555556,0.7277777777777777,14,D_Augment_4.0
KNN,0.8518518518518519,0.8181818181818182,0.888888888888889,14,A_Baseline
KNN,0.4444444444444444,0.4,0.4638888888888889,14,B_Fidelity
KNN,0.4074074074074074,0.2727272727272727,0.4555555555555556,14,C_Scale
KNN,0.8888888888888888,0.8695652173913043,0.938888888888889,14,D_Augment_0.5
KNN,0.7777777777777778,0.75,0.8722222222222222,14,D_Augment_1.0
KNN,0.8148148148148148,0.8,0.8194444444444445,14,D_Augment_2.0
KNN,0.7777777777777778,0.7,0.7611111111111112,14,D_Augment_4.0
LR,0.8148148148148148,0.782608695652174,0.8833333333333334,14,A_Baseline
LR,0.6296296296296297,0.5454545454545454,0.7277777777777777,14,B_Fidelity
LR,0.4074074074074074,0.1111111111111111,0.17222222222222222,14,C_Scale
LR,0.7777777777777778,0.7272727272727273,0.8777777777777778,14,D_Augment_0.5
LR,0.8148148148148148,0.7619047619047619,0.7999999999999999,14,D_Augment_1.0
LR,0.7777777777777778,0.6666666666666666,0.7833333333333333,14,D_Augment_2.0
LR,0.6296296296296297,0.4444444444444444,0.6611111111111111,14,D_Augment_4.0
RF,0.8846153846153846,0.8695652173913043,0.9523809523809523,15,A_Baseline
RF,0.46153846153846156,0.5882352941176471,0.4642857142857143,15,B_Fidelity
RF,0.5384615384615384,0.6,0.6071428571428572,15,C_Scale
RF,0.8461538461538461,0.8333333333333334,0.9136904761904762,15,D_Augment_0.5
RF,0.8076923076923077,0.8,0.9047619047619048,15,D_Augment_1.0
RF,0.8846153846153846,0.8571428571428571,0.9047619047619048,15,D_Augment_2.0
RF,0.8846153846153846,0.8695652173913043,0.9642857142857143,15,D_Augment_4.0
XGB,0.8846153846153846,0.8695652173913043,0.9464285714285714,15,A_Baseline
XGB,0.46153846153846156,0.631578947368421,0.36607142857142855,15,B_Fidelity
XGB,0.5769230769230769,0.6666666666666666,0.5803571428571429,15,C_Scale
XGB,0.8076923076923077,0.8,0.9077380952380951,15,D_Augment_0.5
XGB,0.6923076923076923,0.6363636363636364,0.7738095238095238,15,D_Augment_1.0
XGB,0.8846153846153846,0.88,0.9226190476190477,15,D_Augment_2.0
XGB,0.7692307692307693,0.8,0.9761904761904762,15,D_Augment_4.0
KNN,0.8076923076923077,0.7619047619047619,0.9107142857142857,15,A_Baseline
KNN,0.4230769230769231,0.5161290322580645,0.47619047619047616,15,B_Fidelity
KNN,0.5384615384615384,0.5,0.5892857142857142,15,C_Scale
KNN,0.7307692307692307,0.6666666666666666,0.851190476190476,15,D_Augment_0.5
KNN,0.8076923076923077,0.7619047619047619,0.8988095238095238,15,D_Augment_1.0
KNN,0.7307692307692307,0.6956521739130435,0.8392857142857143,15,D_Augment_2.0
KNN,0.7692307692307693,0.7272727272727273,0.8928571428571428,15,D_Augment_4.0
LR,0.8461538461538461,0.8181818181818182,0.9345238095238094,15,A_Baseline
LR,0.46153846153846156,0.631578947368421,0.48809523809523814,15,B_Fidelity
LR,0.6538461538461539,0.7096774193548387,0.8928571428571429,15,C_Scale
LR,0.8846153846153846,0.8571428571428571,0.9880952380952381,15,D_Augment_0.5
LR,0.8846153846153846,0.8571428571428571,0.9702380952380953,15,D_Augment_1.0
LR,0.9230769230769231,0.9166666666666666,0.9464285714285714,15,D_Augment_2.0
LR,0.9230769230769231,0.9090909090909091,0.9464285714285714,15,D_Augment_4.0
RF,0.8518518518518519,0.8181818181818182,0.9835164835164835,16,A_Baseline
RF,0.48148148148148145,0.4166666666666667,0.4615384615384615,16,B_Fidelity
RF,0.5185185185185185,0.5517241379310345,0.6153846153846154,16,C_Scale
RF,0.8888888888888888,0.8695652173913043,0.9615384615384615,16,D_Augment_0.5
RF,0.8518518518518519,0.8181818181818182,0.956043956043956,16,D_Augment_1.0
RF,0.8518518518518519,0.8181818181818182,0.9065934065934066,16,D_Augment_2.0
RF,0.7777777777777778,0.7272727272727273,0.8901098901098902,16,D_Augment_4.0
XGB,0.7037037037037037,0.5555555555555556,0.967032967032967,16,A_Baseline
XGB,0.4444444444444444,0.4444444444444444,0.4285714285714286,16,B_Fidelity
XGB,0.7037037037037037,0.7142857142857143,0.6868131868131868,16,C_Scale
XGB,0.8148148148148148,0.7619047619047619,0.9175824175824177,16,D_Augment_0.5
XGB,0.7037037037037037,0.6363636363636364,0.8406593406593407,16,D_Augment_1.0
XGB,0.7777777777777778,0.75,0.8736263736263736,16,D_Augment_2.0
XGB,0.8888888888888888,0.8695652173913043,0.9835164835164835,16,D_Augment_4.0
KNN,0.7407407407407407,0.631578947368421,0.8681318681318682,16,A_Baseline
KNN,0.6666666666666666,0.6666666666666666,0.6813186813186813,16,B_Fidelity
KNN,0.48148148148148145,0.5882352941176471,0.6456043956043956,16,C_Scale
KNN,0.7777777777777778,0.7272727272727273,0.8681318681318682,16,D_Augment_0.5
KNN,0.7777777777777778,0.7,0.9065934065934066,16,D_Augment_1.0
KNN,0.6666666666666666,0.5714285714285714,0.7637362637362637,16,D_Augment_2.0
KNN,0.7037037037037037,0.6363636363636364,0.717032967032967,16,D_Augment_4.0
LR,0.8148148148148148,0.7619047619047619,0.9505494505494505,16,A_Baseline
LR,0.5185185185185185,0.38095238095238093,0.6318681318681318,16,B_Fidelity
LR,0.5925925925925926,0.56,0.6813186813186813,16,C_Scale
LR,0.8148148148148148,0.7619047619047619,0.9395604395604396,16,D_Augment_0.5
LR,0.8888888888888888,0.8888888888888888,0.9835164835164835,16,D_Augment_1.0
LR,0.7777777777777778,0.75,0.9340659340659341,16,D_Augment_2.0
LR,0.7777777777777778,0.7692307692307693,0.8736263736263736,16,D_Augment_4.0
RF,0.7777777777777778,0.7692307692307693,0.8351648351648352,17,A_Baseline
RF,0.5555555555555556,0.45454545454545453,0.5357142857142858,17,B_Fidelity
RF,0.48148148148148145,0.3,0.5,17,C_Scale
RF,0.8148148148148148,0.8148148148148148,0.9120879120879121,17,D_Augment_0.5
RF,0.7777777777777778,0.7692307692307693,0.8736263736263736,17,D_Augment_1.0
RF,0.6666666666666666,0.6666666666666666,0.7857142857142857,17,D_Augment_2.0
RF,0.7037037037037037,0.7142857142857143,0.7527472527472528,17,D_Augment_4.0
XGB,0.7777777777777778,0.7692307692307693,0.8131868131868132,17,A_Baseline
XGB,0.5555555555555556,0.45454545454545453,0.5714285714285715,17,B_Fidelity
XGB,0.5185185185185185,0.38095238095238093,0.532967032967033,17,C_Scale
XGB,0.7777777777777778,0.7692307692307693,0.8351648351648352,17,D_Augment_0.5
XGB,0.6666666666666666,0.6896551724137931,0.7032967032967034,17,D_Augment_1.0
XGB,0.7407407407407407,0.7407407407407407,0.7637362637362638,17,D_Augment_2.0
XGB,0.7407407407407407,0.72,0.8021978021978021,17,D_Augment_4.0
KNN,0.8148148148148148,0.8,0.8791208791208792,17,A_Baseline
KNN,0.4444444444444444,0.0,0.4340659340659341,17,B_Fidelity
KNN,0.4074074074074074,0.2,0.4587912087912088,17,C_Scale
KNN,0.7407407407407407,0.7407407407407407,0.7637362637362637,17,D_Augment_0.5
KNN,0.7037037037037037,0.6923076923076923,0.7060439560439561,17,D_Augment_1.0
KNN,0.6296296296296297,0.6428571428571429,0.6978021978021978,17,D_Augment_2.0
KNN,0.5925925925925926,0.5925925925925926,0.6538461538461539,17,D_Augment_4.0
LR,0.8148148148148148,0.8148148148148148,0.8626373626373627,17,A_Baseline
LR,0.5925925925925926,0.56,0.6263736263736264,17,B_Fidelity
LR,0.48148148148148145,0.2222222222222222,0.43956043956043955,17,C_Scale
LR,0.6666666666666666,0.5714285714285714,0.7747252747252747,17,D_Augment_0.5
LR,0.8148148148148148,0.8,0.8516483516483516,17,D_Augment_1.0
LR,0.5555555555555556,0.45454545454545453,0.6318681318681318,17,D_Augment_2.0
LR,0.5925925925925926,0.5217391304347826,0.7252747252747253,17,D_Augment_4.0
RF,0.8888888888888888,0.896551724137931,0.9807692307692308,18,A_Baseline
RF,0.6296296296296297,0.5454545454545454,0.6071428571428571,18,B_Fidelity
RF,0.6296296296296297,0.6875,0.6126373626373627,18,C_Scale
RF,0.8888888888888888,0.896551724137931,0.989010989010989,18,D_Augment_0.5
RF,0.8148148148148148,0.8275862068965517,0.9395604395604396,18,D_Augment_1.0
RF,0.8518518518518519,0.8666666666666667,0.9587912087912087,18,D_Augment_2.0
RF,0.8888888888888888,0.8888888888888888,0.9725274725274726,18,D_Augment_4.0
XGB,0.8148148148148148,0.8275862068965517,0.9615384615384616,18,A_Baseline
XGB,0.7407407407407407,0.7407407407407407,0.7637362637362638,18,B_Fidelity
XGB,0.4444444444444444,0.5161290322580645,0.4945054945054945,18,C_Scale
XGB,0.8148148148148148,0.8148148148148148,0.9450549450549451,18,D_Augment_0.5
XGB,0.8518518518518519,0.8333333333333334,0.9175824175824175,18,D_Augment_1.0
XGB,0.8148148148148148,0.8148148148148148,0.901098901098901,18,D_Augment_2.0
XGB,0.8148148148148148,0.8148148148148148,0.8956043956043955,18,D_Augment_4.0
KNN,0.8148148148148148,0.8275862068965517,0.8681318681318682,18,A_Baseline
KNN,0.6666666666666666,0.6896551724137931,0.6373626373626373,18,B_Fidelity
KNN,0.5555555555555556,0.5714285714285714,0.6043956043956045,18,C_Scale
KNN,0.8148148148148148,0.8275862068965517,0.8736263736263736,18,D_Augment_0.5
KNN,0.7407407407407407,0.7586206896551724,0.8708791208791209,18,D_Augment_1.0
KNN,0.7407407407407407,0.7586206896551724,0.8406593406593407,18,D_Augment_2.0
KNN,0.6666666666666666,0.7096774193548387,0.7802197802197802,18,D_Augment_4.0
LR,0.8888888888888888,0.896551724137931,0.9505494505494505,18,A_Baseline
LR,0.6666666666666666,0.7272727272727273,0.8626373626373627,18,B_Fidelity
LR,0.48148148148148145,0.6111111111111112,0.6758241758241758,18,C_Scale
LR,0.8518518518518519,0.8666666666666667,0.9120879120879121,18,D_Augment_0.5
LR,0.8148148148148148,0.8387096774193549,0.901098901098901,18,D_Augment_1.0
LR,0.6296296296296297,0.7058823529411765,0.7637362637362638,18,D_Augment_2.0
LR,0.8148148148148148,0.8387096774193549,0.8956043956043956,18,D_Augment_4.0
RF,0.8148148148148148,0.8,0.9500000000000001,19,A_Baseline
RF,0.5185185185185185,0.6285714285714286,0.8166666666666667,19,B_Fidelity
RF,0.7037037037037037,0.75,0.6555555555555556,19,C_Scale
RF,0.7777777777777778,0.7272727272727273,0.888888888888889,19,D_Augment_0.5
RF,0.8888888888888888,0.88,0.9833333333333333,19,D_Augment_1.0
RF,0.8148148148148148,0.782608695652174,0.9333333333333333,19,D_Augment_2.0
RF,0.8148148148148148,0.8148148148148148,0.8833333333333333,19,D_Augment_4.0
XGB,0.8518518518518519,0.8,0.9333333333333333,19,A_Baseline
XGB,0.5185185185185185,0.6060606060606061,0.6722222222222223,19,B_Fidelity
XGB,0.6296296296296297,0.6428571428571429,0.6944444444444444,19,C_Scale
XGB,0.7777777777777778,0.7692307692307693,0.8777777777777779,19,D_Augment_0.5
XGB,0.8518518518518519,0.8461538461538461,0.9249999999999999,19,D_Augment_1.0
XGB,0.7407407407407407,0.72,0.9111111111111112,19,D_Augment_2.0
XGB,0.8518518518518519,0.8333333333333334,0.9277777777777778,19,D_Augment_4.0
KNN,0.7037037037037037,0.7142857142857143,0.8777777777777778,19,A_Baseline
KNN,0.5555555555555556,0.6470588235294118,0.5555555555555556,19,B_Fidelity
KNN,0.5185185185185185,0.48,0.4666666666666667,19,C_Scale
KNN,0.8518518518518519,0.8333333333333334,0.9444444444444445,19,D_Augment_0.5
KNN,0.7777777777777778,0.75,0.8916666666666666,19,D_Augment_1.0
KNN,0.8148148148148148,0.8148148148148148,0.9222222222222223,19,D_Augment_2.0
KNN,0.7407407407407407,0.7407407407407407,0.9,19,D_Augment_4.0
LR,0.8148148148148148,0.8148148148148148,0.9166666666666666,19,A_Baseline
LR,0.6296296296296297,0.6875,0.7611111111111111,19,B_Fidelity
LR,0.5925925925925926,0.6666666666666666,0.638888888888889,19,C_Scale
LR,0.8148148148148148,0.8148148148148148,0.8833333333333333,19,D_Augment_0.5
LR,0.8148148148148148,0.8275862068965517,0.8944444444444445,19,D_Augment_1.0
LR,0.7407407407407407,0.7586206896551724,0.9,19,D_Augment_2.0
LR,0.5925925925925926,0.6666666666666666,0.8444444444444446,19,D_Augment_4.0
RF,0.8076923076923077,0.782608695652174,0.8273809523809523,20,A_Baseline
RF,0.6538461538461539,0.5714285714285714,0.7202380952380951,20,B_Fidelity
RF,0.5769230769230769,0.35294117647058826,0.511904761904762,20,C_Scale
RF,0.8076923076923077,0.7619047619047619,0.7738095238095238,20,D_Augment_0.5
RF,0.8461538461538461,0.8181818181818182,0.8154761904761905,20,D_Augment_1.0
RF,0.7307692307692307,0.6666666666666666,0.7857142857142857,20,D_Augment_2.0
RF,0.5384615384615384,0.25,0.7380952380952381,20,D_Augment_4.0
XGB,0.8076923076923077,0.782608695652174,0.8154761904761905,20,A_Baseline
XGB,0.5384615384615384,0.25,0.636904761904762,20,B_Fidelity
XGB,0.46153846153846156,0.36363636363636365,0.4285714285714286,20,C_Scale
XGB,0.7692307692307693,0.7272727272727273,0.8035714285714285,20,D_Augment_0.5
XGB,0.6923076923076923,0.6363636363636364,0.761904761904762,20,D_Augment_1.0
XGB,0.7307692307692307,0.6666666666666666,0.7738095238095238,20,D_Augment_2.0
XGB,0.6923076923076923,0.6,0.8095238095238094,20,D_Augment_4.0
KNN,0.8461538461538461,0.8,0.8511904761904762,20,A_Baseline
KNN,0.7692307692307693,0.6666666666666666,0.8392857142857143,20,B_Fidelity
KNN,0.46153846153846156,0.2222222222222222,0.5178571428571429,20,C_Scale
KNN,0.8461538461538461,0.8,0.8869047619047619,20,D_Augment_0.5
KNN,0.8076923076923077,0.7619047619047619,0.8541666666666666,20,D_Augment_1.0
KNN,0.7692307692307693,0.7,0.75,20,D_Augment_2.0
KNN,0.6538461538461539,0.5714285714285714,0.7857142857142856,20,D_Augment_4.0
LR,0.6923076923076923,0.6363636363636364,0.8095238095238094,20,A_Baseline
LR,0.7307692307692307,0.5882352941176471,0.8333333333333333,20,B_Fidelity
LR,0.5384615384615384,0.0,0.5119047619047619,20,C_Scale
LR,0.7692307692307693,0.7,0.8452380952380952,20,D_Augment_0.5
LR,0.6923076923076923,0.6363636363636364,0.7678571428571428,20,D_Augment_1.0
LR,0.8076923076923077,0.7368421052631579,0.863095238095238,20,D_Augment_2.0
LR,0.6538461538461539,0.5263157894736842,0.7976190476190476,20,D_Augment_4.0
RF,0.8518518518518519,0.8666666666666667,0.8983516483516484,21,A_Baseline
RF,0.4444444444444444,0.34782608695652173,0.6373626373626373,21,B_Fidelity
RF,0.5925925925925926,0.56,0.7087912087912088,21,C_Scale
RF,0.8518518518518519,0.8666666666666667,0.9258241758241759,21,D_Augment_0.5
RF,0.9629629629629629,0.9629629629629629,0.9945054945054945,21,D_Augment_1.0
RF,0.7037037037037037,0.7333333333333333,0.9065934065934066,21,D_Augment_2.0
RF,0.7777777777777778,0.7857142857142857,0.9285714285714286,21,D_Augment_4.0
XGB,0.8518518518518519,0.8666666666666667,0.9313186813186813,21,A_Baseline
XGB,0.5555555555555556,0.45454545454545453,0.4395604395604396,21,B_Fidelity
XGB,0.4444444444444444,0.2857142857142857,0.543956043956044,21,C_Scale
XGB,0.6666666666666666,0.64,0.7857142857142858,21,D_Augment_0.5
XGB,0.8148148148148148,0.8,0.9065934065934066,21,D_Augment_1.0
XGB,0.8888888888888888,0.896551724137931,0.9395604395604396,21,D_Augment_2.0
XGB,0.7777777777777778,0.8,0.7857142857142857,21,D_Augment_4.0
KNN,0.8148148148148148,0.8,0.9395604395604394,21,A_Baseline
KNN,0.5185185185185185,0.5185185185185185,0.5192307692307692,21,B_Fidelity
KNN,0.6666666666666666,0.6086956521739131,0.8186813186813187,21,C_Scale
KNN,0.7407407407407407,0.6956521739130435,0.8736263736263735,21,D_Augment_0.5
KNN,0.8888888888888888,0.8695652173913043,0.9120879120879122,21,D_Augment_1.0
KNN,0.7407407407407407,0.72,0.8241758241758242,21,D_Augment_2.0
KNN,0.6666666666666666,0.6086956521739131,0.804945054945055,21,D_Augment_4.0
LR,0.8888888888888888,0.896551724137931,0.923076923076923,21,A_Baseline
LR,0.6666666666666666,0.5263157894736842,0.8736263736263736,21,B_Fidelity
LR,0.6666666666666666,0.5263157894736842,0.8021978021978022,21,C_Scale
LR,0.7407407407407407,0.72,0.9230769230769231,21,D_Augment_0.5
LR,0.7037037037037037,0.6923076923076923,0.8076923076923078,21,D_Augment_1.0
LR,0.7777777777777778,0.75,0.7912087912087913,21,D_Augment_2.0
LR,0.7037037037037037,0.6666666666666666,0.9065934065934066,21,D_Augment_4.0
RF,0.8518518518518519,0.8333333333333334,0.9010989010989011,22,A_Baseline
RF,0.5185185185185185,0.3157894736842105,0.45604395604395603,22,B_Fidelity
RF,0.4074074074074074,0.3333333333333333,0.39560439560439564,22,C_Scale
RF,0.8148148148148148,0.8,0.8681318681318682,22,D_Augment_0.5
RF,0.8148148148148148,0.782608695652174,0.9230769230769232,22,D_Augment_1.0
RF,0.8148148148148148,0.782608695652174,0.9505494505494505,22,D_Augment_2.0
RF,0.8148148148148148,0.782608695652174,0.8736263736263736,22,D_Augment_4.0
XGB,0.8148148148148148,0.8,0.8626373626373626,22,A_Baseline
XGB,0.5555555555555556,0.3333333333333333,0.4807692307692307,22,B_Fidelity
XGB,0.25925925925925924,0.16666666666666666,0.23626373626373628,22,C_Scale
XGB,0.8148148148148148,0.8,0.9010989010989011,22,D_Augment_0.5
XGB,0.7037037037037037,0.6666666666666666,0.815934065934066,22,D_Augment_1.0
XGB,0.8518518518518519,0.8333333333333334,0.8901098901098901,22,D_Augment_2.0
XGB,0.6296296296296297,0.6153846153846154,0.7142857142857143,22,D_Augment_4.0
KNN,0.8148148148148148,0.8,0.9065934065934066,22,A_Baseline
KNN,0.5185185185185185,0.43478260869565216,0.5879120879120879,22,B_Fidelity
KNN,0.5185185185185185,0.5185185185185185,0.4642857142857143,22,C_Scale
KNN,0.7777777777777778,0.75,0.8818681318681318,22,D_Augment_0.5
KNN,0.8518518518518519,0.8461538461538461,0.9093406593406593,22,D_Augment_1.0
KNN,0.8148148148148148,0.782608695652174,0.8791208791208791,22,D_Augment_2.0
KNN,0.8148148148148148,0.8,0.8461538461538461,22,D_Augment_4.0
LR,0.8518518518518519,0.8461538461538461,0.8571428571428571,22,A_Baseline
LR,0.3333333333333333,0.25,0.30219780219780223,22,B_Fidelity
LR,0.48148148148148145,0.4166666666666667,0.46153846153846156,22,C_Scale
LR,0.8148148148148148,0.8148148148148148,0.8516483516483516,22,D_Augment_0.5
LR,0.7777777777777778,0.75,0.8516483516483516,22,D_Augment_1.0
LR,0.6296296296296297,0.5833333333333334,0.7692307692307692,22,D_Augment_2.0
LR,0.5925925925925926,0.5217391304347826,0.6373626373626373,22,D_Augment_4.0
RF,0.8148148148148148,0.782608695652174,0.8351648351648352,23,A_Baseline
RF,0.7407407407407407,0.6956521739130435,0.7747252747252747,23,B_Fidelity
RF,0.5185185185185185,0.6060606060606061,0.554945054945055,23,C_Scale
RF,0.7777777777777778,0.7272727272727273,0.8791208791208792,23,D_Augment_0.5
RF,0.8518518518518519,0.8181818181818182,0.8296703296703297,23,D_Augment_1.0
RF,0.8148148148148148,0.8,0.8461538461538461,23,D_Augment_2.0
RF,0.7407407407407407,0.72,0.8736263736263736,23,D_Augment_4.0
XGB,0.7407407407407407,0.631578947368421,0.75,23,A_Baseline
XGB,0.5925925925925926,0.6451612903225806,0.7032967032967034,23,B_Fidelity
XGB,0.5555555555555556,0.6842105263157895,0.7225274725274726,23,C_Scale
XGB,0.7777777777777778,0.75,0.8489010989010989,23,D_Augment_0.5
XGB,0.7037037037037037,0.6666666666666666,0.7307692307692308,23,D_Augment_1.0
XGB,0.5925925925925926,0.56,0.7142857142857143,23,D_Augment_2.0
XGB,0.7407407407407407,0.72,0.8846153846153847,23,D_Augment_4.0
KNN,0.6296296296296297,0.5833333333333334,0.804945054945055,23,A_Baseline
KNN,0.7037037037037037,0.6,0.6428571428571429,23,B_Fidelity
KNN,0.48148148148148145,0.5,0.47252747252747257,23,C_Scale
KNN,0.7777777777777778,0.7692307692307693,0.8021978021978022,23,D_Augment_0.5
KNN,0.8148148148148148,0.782608695652174,0.8956043956043955,23,D_Augment_1.0
KNN,0.7037037037037037,0.6666666666666666,0.7802197802197802,23,D_Augment_2.0
KNN,0.7037037037037037,0.75,0.8736263736263736,23,D_Augment_4.0
LR,0.7407407407407407,0.6956521739130435,0.8241758241758242,23,A_Baseline
LR,0.7777777777777778,0.7272727272727273,0.7142857142857143,23,B_Fidelity
LR,0.6666666666666666,0.6896551724137931,0.7692307692307693,23,C_Scale
LR,0.8518518518518519,0.8181818181818182,0.8351648351648352,23,D_Augment_0.5
LR,0.8148148148148148,0.782608695652174,0.8296703296703297,23,D_Augment_1.0
LR,0.7407407407407407,0.6666666666666666,0.8736263736263736,23,D_Augment_2.0
LR,0.7777777777777778,0.75,0.8406593406593407,23,D_Augment_4.0
RF,0.8148148148148148,0.7619047619047619,0.888888888888889,24,A_Baseline
RF,0.37037037037037035,0.5142857142857142,0.35000000000000003,24,B_Fidelity
RF,0.5925925925925926,0.47619047619047616,0.638888888888889,24,C_Scale
RF,0.7777777777777778,0.7,0.8777777777777778,24,D_Augment_0.5
RF,0.8148148148148148,0.7619047619047619,0.9111111111111112,24,D_Augment_1.0
RF,0.7037037037037037,0.5555555555555556,0.8055555555555556,24,D_Augment_2.0
RF,0.8148148148148148,0.7619047619047619,0.8944444444444445,24,D_Augment_4.0
XGB,0.8148148148148148,0.7368421052631579,0.8666666666666666,24,A_Baseline
XGB,0.4444444444444444,0.4827586206896552,0.5083333333333333,24,B_Fidelity
XGB,0.7407407407407407,0.631578947368421,0.7611111111111111,24,C_Scale
XGB,0.7407407407407407,0.72,0.788888888888889,24,D_Augment_0.5
XGB,0.7407407407407407,0.631578947368421,0.8833333333333333,24,D_Augment_1.0
XGB,0.8148148148148148,0.7368421052631579,0.8944444444444444,24,D_Augment_2.0
XGB,0.7777777777777778,0.7,0.8333333333333334,24,D_Augment_4.0
KNN,0.6666666666666666,0.6086956521739131,0.7444444444444445,24,A_Baseline
KNN,0.5185185185185185,0.5185185185185185,0.39444444444444443,24,B_Fidelity
KNN,0.5185185185185185,0.43478260869565216,0.5277777777777778,24,C_Scale
KNN,0.6296296296296297,0.5,0.7250000000000001,24,D_Augment_0.5
KNN,0.7407407407407407,0.6666666666666666,0.6722222222222223,24,D_Augment_1.0
KNN,0.7037037037037037,0.6363636363636364,0.7777777777777778,24,D_Augment_2.0
KNN,0.5925925925925926,0.47619047619047616,0.6472222222222223,24,D_Augment_4.0
LR,0.7777777777777778,0.7272727272727273,0.8777777777777778,24,A_Baseline
LR,0.3333333333333333,0.47058823529411764,0.5111111111111112,24,B_Fidelity
LR,0.7407407407407407,0.631578947368421,0.8611111111111112,24,C_Scale
LR,0.7407407407407407,0.6956521739130435,0.8277777777777778,24,D_Augment_0.5
LR,0.7407407407407407,0.6956521739130435,0.8277777777777778,24,D_Augment_1.0
LR,0.7777777777777778,0.7272727272727273,0.8611111111111112,24,D_Augment_2.0
LR,0.7037037037037037,0.6666666666666666,0.7833333333333334,24,D_Augment_4.0
RF,0.8846153846153846,0.88,0.9345238095238095,25,A_Baseline
RF,0.5,0.6060606060606061,0.5892857142857143,25,B_Fidelity
RF,0.5,0.38095238095238093,0.4910714285714286,25,C_Scale
RF,0.9230769230769231,0.9166666666666666,0.9464285714285714,25,D_Augment_0.5
RF,0.9230769230769231,0.9166666666666666,0.9464285714285714,25,D_Augment_1.0
RF,0.9230769230769231,0.9090909090909091,0.9642857142857142,25,D_Augment_2.0
RF,0.9230769230769231,0.9090909090909091,0.9702380952380951,25,D_Augment_4.0
XGB,0.8461538461538461,0.8333333333333334,0.9077380952380952,25,A_Baseline
XGB,0.4230769230769231,0.5454545454545454,0.5267857142857142,25,B_Fidelity
XGB,0.46153846153846156,0.36363636363636365,0.5178571428571428,25,C_Scale
XGB,0.8461538461538461,0.8333333333333334,0.9047619047619047,25,D_Augment_0.5
XGB,0.8846153846153846,0.88,0.9285714285714286,25,D_Augment_1.0
XGB,0.6538461538461539,0.64,0.7857142857142858,25,D_Augment_2.0
XGB,0.6923076923076923,0.6923076923076923,0.8154761904761905,25,D_Augment_4.0
KNN,0.8461538461538461,0.8181818181818182,0.9107142857142857,25,A_Baseline
KNN,0.3076923076923077,0.4375,0.1964285714285714,25,B_Fidelity
KNN,0.6923076923076923,0.6363636363636364,0.5535714285714286,25,C_Scale
KNN,0.8461538461538461,0.8333333333333334,0.8958333333333333,25,D_Augment_0.5
KNN,0.8076923076923077,0.782608695652174,0.8898809523809523,25,D_Augment_1.0
KNN,0.8076923076923077,0.782608695652174,0.9404761904761905,25,D_Augment_2.0
KNN,0.8076923076923077,0.782608695652174,0.9077380952380952,25,D_Augment_4.0
LR,0.9230769230769231,0.9166666666666666,0.9464285714285714,25,A_Baseline
LR,0.38461538461538464,0.5555555555555556,0.2976190476190476,25,B_Fidelity
LR,0.7307692307692307,0.5882352941176471,0.8035714285714285,25,C_Scale
LR,0.9230769230769231,0.9090909090909091,0.9166666666666666,25,D_Augment_0.5
LR,0.8846153846153846,0.88,0.9464285714285714,25,D_Augment_1.0
LR,0.8076923076923077,0.7368421052631579,0.9404761904761905,25,D_Augment_2.0
LR,0.7692307692307693,0.7272727272727273,0.8928571428571429,25,D_Augment_4.0
